round_epochs,loss,val_loss,k,dnn_dim,lr,dropout,l1,l2,activation_function
35,0.21672511100769043,0.2594684064388275,50,[64, 64],0.001,0.3,0,0.001,sigmoid
80,0.23331671953201294,0.255661278963089,50,[64, 64],0.0001,0.1,0.001,0,tanh
17,0.22859856486320496,0.25319111347198486,20,[64, 64],0.001,0.2,0.01,0.01,relu
25,0.20829808712005615,0.2649250030517578,50,[64, 64],0.001,0.3,0,0.001,relu
91,0.22649313509464264,0.2532413899898529,100,[64, 64],0.0001,0.1,0.001,0,sigmoid
184,0.23572584986686707,0.2508380115032196,30,[64, 64],0.0001,0.2,0.001,0.001,sigmoid
